Ticker,Date,Open,High,Low,Close,Volume
SPY,2019-11-25,286.932,288.222,286.932,288.222,53018216
SPY,2019-11-26,288.251,289.046,287.934,288.872,41020486
SPY,2019-11-27,289.351,290.175,289.129,290.175,48132131
SPY,2019-11-29,289.58,289.839,288.853,289.074,39786205
SPY,2019-12-02,289.332,289.399,286.193,286.633,82752180
SPY,2019-12-03,283.878,284.777,282.479,284.689,81733064
SPY,2019-12-04,285.772,287.064,285.409,286.471,53483270
SPY,2019-12-05,287.17,287.19,285.657,286.968,44340704
SPY,2019-12-06,288.909,290.012,288.9,289.59,53229243
SPY,2019-12-09,289.198,289.888,288.614,288.692,37950430
SPY,2019-12-10,288.633,289.295,287.706,288.366,57741817
SPY,2019-12-11,288.825,289.428,288.28,289.178,58192291
SPY,2019-12-12,289.188,292.462,288.949,291.678,105014886
SPY,2019-12-13,291.43,293.094,290.652,291.86,88663084
SPY,2019-12-16,293.591,294.451,291.792,293.849,90065273
SPY,2019-12-17,294.232,294.549,293.83,293.916,66466764
SPY,2019-12-18,294.311,294.549,293.879,293.936,52406386
SPY,2019-12-19,294.128,295.209,293.869,295.152,92840310
SPY,2019-12-20,296.174,297.592,295.18,296.435,161576630
SPY,2019-12-23,297.229,297.278,296.74,296.894,57360324
SPY,2019-12-24,297.122,297.171,296.588,296.904,21931155
SPY,2019-12-26,297.278,298.492,297.268,298.482,33566650
SPY,2019-12-27,299.221,299.275,297.87,298.405,46042228
SPY,2019-12-30,298.492,298.633,296.262,296.759,53862474
SPY,2019-12-31,296.242,297.736,295.907,297.478,61786972
SPY,2020-01-02,299.028,300.291,298.099,300.272,64109741
SPY,2020-01-03,296.836,299.123,296.777,297.994,84157524
SPY,2020-01-06,296.203,299.211,296.09,299.123,60331695
SPY,2020-01-07,298.56,299.028,297.84,298.29,46366805
SPY,2020-01-08,298.482,301.105,298.234,299.871,74042398
SPY,2020-01-09,301.468,301.967,300.865,301.899,52549927
SPY,2020-01-10,302.502,302.655,300.578,301.039,57405493
SPY,2020-01-13,301.661,303.123,301.238,303.113,51135177
SPY,2020-01-14,302.665,303.727,302.081,302.645,68202278
SPY,2020-01-15,302.559,304.092,302.473,303.344,77961705
SPY,2020-01-16,304.734,305.852,304.492,305.852,58479805
SPY,2020-01-17,306.59,307.01,305.784,306.8,103700691
SPY,2020-01-21,305.833,307.01,305.755,306.207,84113483
SPY,2020-01-22,307.067,307.737,306.082,306.243,52923524
SPY,2020-01-23,305.593,307.0,304.452,306.609,56221411
SPY,2020-01-24,307.258,307.346,302.569,303.851,94755580
SPY,2020-01-27,298.57,300.502,298.225,298.988,90951463
SPY,2020-01-28,300.444,303.031,299.096,302.119,69065207
SPY,2020-01-29,303.517,303.737,301.671,301.87,58469593
SPY,2020-01-30,299.783,303.085,299.028,302.865,81678472
SPY,2020-01-31,302.225,302.388,296.435,297.351,123175332
SPY,2020-02-03,298.855,301.468,298.75,299.553,74916767
SPY,2020-02-04,303.23,305.021,302.904,304.128,67701123
SPY,2020-02-05,307.096,307.852,305.631,307.653,71355907
SPY,2020-02-06,308.618,308.877,307.604,308.685,54486714
SPY,2020-02-07,307.623,308.704,306.493,307.03,69395734
SPY,2020-02-10,306.139,309.412,306.101,309.347,45517685
SPY,2020-02-11,310.683,311.498,309.347,309.863,59360735
SPY,2020-02-12,311.326,312.093,310.943,311.872,47597902
SPY,2020-02-13,310.406,312.505,310.131,311.537,58968407
SPY,2020-02-14,311.957,312.159,310.722,312.045,69874786
SPY,2020-02-18,311.02,312.102,309.813,311.231,62041801
SPY,2020-02-19,312.217,313.393,311.93,312.697,52815104
SPY,2020-02-20,312.168,312.974,308.408,311.432,80241122
SPY,2020-02-21,310.053,310.361,307.394,308.206,123113261
SPY,2020-02-24,298.673,308.295,296.914,298.003,174289760
SPY,2020-02-25,299.393,300.022,288.078,288.969,236853317
SPY,2020-02-26,290.385,294.013,287.17,287.906,210735723
SPY,2020-02-27,282.327,287.973,274.985,274.985,307656504
SPY,2020-02-28,266.832,275.319,263.912,273.828,417377757
SPY,2020-03-02,275.616,285.752,272.145,285.687,258265619
SPY,2020-03-03,286.059,290.078,275.014,277.494,324735843
SPY,2020-03-04,282.94,289.379,280.346,289.159,191087093
SPY,2020-03-05,281.877,285.104,277.283,279.56,201639752
SPY,2020-03-06,270.947,276.145,268.246,274.939,247406666
SPY,2020-03-09,254.454,262.658,252.754,253.442,334774403
SPY,2020-03-10,263.086,266.658,252.802,266.562,299098920
SPY,2020-03-11,259.431,260.6,250.359,253.565,277430152
SPY,2020-03-12,236.614,246.471,228.919,229.321,424363472
SPY,2020-03-13,243.17,250.896,229.685,248.923,356574364
SPY,2020-03-16,222.93,237.459,219.389,221.675,321599137
SPY,2020-03-17,226.469,236.769,219.11,233.657,283547404
SPY,2020-03-18,218.344,229.562,210.747,221.817,354444037
SPY,2020-03-19,221.12,228.64,214.641,222.297,313032262
SPY,2020-03-20,225.494,227.284,212.43,212.706,373406775
SPY,2020-03-23,212.151,213.531,202.925,207.27,350675278
SPY,2020-03-24,217.931,226.929,217.377,226.049,253299741
SPY,2020-03-25,227.657,238.318,222.91,229.446,322069575
SPY,2020-03-26,231.973,244.33,231.551,242.837,277111917
SPY,2020-03-27,235.457,242.462,233.399,235.601,241303207
SPY,2020-03-30,237.727,244.002,235.697,243.268,183887949
SPY,2020-03-31,242.232,244.8,238.206,239.64,209615626
SPY,2020-04-01,230.547,239.554,226.739,228.856,203886467
SPY,2020-04-02,227.963,234.931,227.398,234.128,191092978
SPY,2020-04-03,233.122,235.504,227.992,230.748,145810680
SPY,2020-04-06,239.715,248.235,230.73,246.252,202280171
SPY,2020-04-07,254.943,255.69,246.281,246.491,216656693
SPY,2020-04-08,249.125,256.59,246.618,254.781,165401066
SPY,2020-04-09,258.075,261.424,256.112,258.638,204669598
SPY,2020-04-13,257.662,258.006,252.339,256.283,123521804
SPY,2020-04-14,261.232,264.878,256.15,263.836,144285660
SPY,2020-04-15,258.065,263.968,256.102,258.244,130982169
SPY,2020-04-16,259.528,260.352,256.371,259.48,141763331
SPY,2020-04-17,265.328,267.11,262.552,266.478,157775326
SPY,2020-04-20,262.744,266.62,261.566,261.785,107678348
SPY,2020-04-21,257.278,258.505,252.893,253.844,135941469
SPY,2020-04-22,258.782,261.249,257.444,259.48,100595789
SPY,2020-04-23,260.782,263.968,259.164,259.461,112626581
SPY,2020-04-24,260.993,263.75,258.925,263.086,91605180
SPY,2020-04-27,265.088,268.008,264.61,266.867,83786213
SPY,2020-04-28,270.564,270.919,265.346,265.644,113229238
SPY,2020-04-29,271.043,274.153,269.998,272.602,127723694
SPY,2020-04-30,271.205,272.698,268.305,270.067,132194053
SPY,2020-05-01,265.26,270.228,261.73,262.917,134644638
SPY,2020-05-04,261.002,263.94,259.509,263.631,86987874
SPY,2020-05-05,266.478,268.915,263.77,266.076,85586061
SPY,2020-05-06,267.797,268.189,263.826,264.265,79199843
SPY,2020-05-07,267.529,269.407,266.945,267.463,80939945
SPY,2020-05-08,270.622,272.354,269.481,271.875,82415372
SPY,2020-05-11,269.931,273.33,269.5,271.933,85526141
SPY,2020-05-12,273.129,273.559,266.363,266.506,103119383
SPY,2020-05-13,265.95,267.003,259.356,261.795,155663171
SPY,2020-05-14,259.338,265.078,253.795,264.945,131200396
SPY,2020-05-15,262.524,266.199,261.556,266.162,119549823
SPY,2020-05-18,272.45,275.886,272.125,274.267,129417400
SPY,2020-05-19,273.664,275.369,271.435,271.454,102386389
SPY,2020-05-20,275.004,276.946,274.804,276.056,92353520
SPY,2020-05-21,275.923,276.756,273.034,274.153,84213573
SPY,2020-05-22,273.875,274.86,272.612,274.679,68793951
SPY,2020-05-26,280.709,280.948,274.708,278.05,95676881
SPY,2020-05-27,280.881,282.23,275.999,282.192,112742488
SPY,2020-05-28,283.236,285.275,280.997,281.666,97630577
SPY,2020-05-29,281.196,283.532,278.41,282.93,128283142
SPY,2020-06-01,282.278,284.67,281.75,284.078,61072846
SPY,2020-06-02,284.996,286.48,283.657,286.432,79882352
SPY,2020-06-03,288.433,291.2,288.155,290.251,99566422
SPY,2020-06-04,289.237,290.987,287.35,289.466,81525023
SPY,2020-06-05,294.932,298.693,294.884,296.894,161905543
SPY,2020-06-08,297.717,300.693,297.161,300.493,79209081
SPY,2020-06-09,297.79,300.568,296.914,298.244,83337278
SPY,2020-06-10,298.827,299.717,295.859,296.568,102183585
SPY,2020-06-11,289.561,290.222,278.918,279.485,225064047
SPY,2020-06-12,286.577,287.35,277.608,282.822,209398160
SPY,2020-06-15,277.091,286.615,275.876,285.467,146048981
SPY,2020-06-16,293.306,293.438,286.04,290.95,148033240
SPY,2020-06-17,291.993,292.289,289.009,289.753,89704572
SPY,2020-06-18,288.212,290.346,287.755,289.868,86939952
SPY,2020-06-19,293.372,293.562,286.24,288.212,145157604
SPY,2020-06-22,287.598,290.453,286.452,290.068,79940661
SPY,2020-06-23,292.741,293.678,290.977,291.391,73324599
SPY,2020-06-24,289.332,289.964,282.096,283.962,142227530
SPY,2020-06-25,283.389,287.272,281.341,287.004,95809605
SPY,2020-06-26,285.906,286.108,279.608,280.181,137031103
SPY,2020-06-29,281.465,284.442,279.149,284.307,85427720
SPY,2020-06-30,283.868,289.668,283.712,287.954,121432378
SPY,2020-07-01,289.074,291.246,288.614,289.974,77528127
SPY,2020-07-02,293.428,294.816,290.882,291.562,74259447
SPY,2020-07-06,295.429,296.646,294.682,296.072,66088205
SPY,2020-07-07,294.509,296.49,292.633,293.019,88786757
SPY,2020-07-08,293.774,295.363,292.001,295.247,58511468
SPY,2020-07-09,295.878,296.109,290.127,293.562,89262436
SPY,2020-07-10,293.496,296.836,292.061,296.558,61629630
SPY,2020-07-13,298.941,301.355,293.342,293.994,110298114
SPY,2020-07-14,292.567,298.598,291.352,297.82,100295510
SPY,2020-07-15,301.067,301.652,298.128,300.559,93377157
SPY,2020-07-16,298.623,300.012,297.975,299.544,58494253
SPY,2020-07-17,300.587,301.218,298.579,300.435,67224498
SPY,2020-07-20,300.157,303.621,299.393,302.855,60300111
SPY,2020-07-21,304.836,305.297,302.502,303.507,61574589
SPY,2020-07-22,303.133,305.546,303.031,305.231,61889371
SPY,2020-07-23,304.855,305.575,300.204,301.572,81106421
SPY,2020-07-24,299.699,300.693,298.108,299.631,78995294
SPY,2020-07-27,300.349,301.994,299.535,301.821,51716054
SPY,2020-07-28,301.086,302.215,299.602,299.907,61570318
SPY,2020-07-29,300.809,304.166,300.77,303.612,51888668
SPY,2020-07-30,300.606,302.942,298.482,302.52,66246574
SPY,2020-07-31,304.322,305.011,300.062,304.904,91250633
SPY,2020-08-03,306.6,307.794,306.033,307.02,56840199
SPY,2020-08-04,306.159,308.206,306.159,308.206,44889101
SPY,2020-08-05,309.546,310.38,309.269,310.121,45904792
SPY,2020-08-06,309.556,312.332,309.22,312.217,46775517
SPY,2020-08-07,311.222,312.697,310.302,312.437,61370374
SPY,2020-08-10,312.866,313.537,310.915,313.355,47420876
SPY,2020-08-11,314.571,315.193,310.034,310.761,74534525
SPY,2020-08-12,313.232,315.882,310.801,315.098,57641412
SPY,2020-08-13,314.342,315.852,313.595,314.551,44780142
SPY,2020-08-14,314.152,315.079,313.393,314.561,50610283
SPY,2020-08-17,315.566,315.94,314.571,315.537,37995923
SPY,2020-08-18,315.94,316.659,314.342,316.226,41479430
SPY,2020-08-19,316.609,317.126,314.351,314.904,72878041
SPY,2020-08-20,313.155,316.372,313.022,315.882,45199586
SPY,2020-08-21,315.547,317.232,315.202,317.012,59012676
SPY,2020-08-24,319.462,320.305,316.983,320.227,52032705
SPY,2020-08-25,320.802,321.424,319.606,321.347,41189728
SPY,2020-08-26,321.933,324.831,321.386,324.554,54390331
SPY,2020-08-27,325.444,326.745,323.596,325.271,62147697
SPY,2020-08-28,326.315,327.502,325.099,327.377,52033003
SPY,2020-08-31,327.157,328.038,325.949,326.189,70784401
SPY,2020-09-01,327.033,329.367,326.125,329.264,58897767
SPY,2020-09-02,331.185,335.006,330.048,334.01,74469146
SPY,2020-09-03,332.325,332.795,319.911,322.524,158502400
SPY,2020-09-04,323.224,324.802,312.687,319.892,149019906
SPY,2020-09-08,314.438,319.959,310.84,311.154,122578811
SPY,2020-09-09,315.202,319.788,314.342,317.299,97945286
SPY,2020-09-10,319.184,319.855,310.811,311.796,96989265
SPY,2020-09-11,313.585,314.686,309.095,311.957,90682465
SPY,2020-09-14,315.143,317.854,312.112,316.057,70255924
SPY,2020-09-15,318.545,319.376,316.065,317.663,56671979
SPY,2020-09-16,318.905,320.362,316.112,316.391,88038525
SPY,2020-09-17,311.49,315.337,310.943,313.605,98010663
SPY,2020-09-18,314.438,314.551,307.489,309.996,112930346
SPY,2020-09-21,305.365,306.704,301.632,306.56,106075133
SPY,2020-09-22,308.054,310.235,305.517,309.671,67849234
SPY,2020-09-23,310.235,310.503,301.977,302.493,99314337
SPY,2020-09-24,301.162,306.398,299.823,303.307,81788985
SPY,2020-09-25,302.434,309.001,301.543,308.196,75803276
SPY,2020-09-28,312.418,314.044,311.412,313.317,68886519
SPY,2020-09-29,313.105,313.862,310.905,311.622,54964052
SPY,2020-09-30,312.303,317.166,312.102,313.977,111013858
SPY,2020-10-01,316.6,317.597,314.092,315.988,94606863
SPY,2020-10-02,310.981,315.959,310.503,312.984,95388014
SPY,2020-10-05,315.069,318.723,315.032,318.545,48758005
SPY,2020-10-06,318.675,320.812,313.491,314.017,96132262
SPY,2020-10-07,317.002,320.305,316.975,319.472,60796274
SPY,2020-10-08,321.433,322.373,320.515,322.303,48256025
SPY,2020-10-09,323.981,325.664,323.357,325.186,63493737
SPY,2020-10-12,327.761,331.916,327.262,330.419,85743119
SPY,2020-10-13,330.279,330.449,327.291,328.258,78134975
SPY,2020-10-14,328.84,329.961,325.463,326.199,61819314
SPY,2020-10-15,322.239,326.285,321.691,325.808,64378011
SPY,2020-10-16,327.167,328.84,325.426,325.607,95463482
SPY,2020-10-19,326.879,327.512,319.738,320.659,72983363
SPY,2020-10-20,322.007,325.214,321.242,321.933,64051865
SPY,2020-10-21,321.885,326.907,321.023,321.329,67809633
SPY,2020-10-22,321.539,323.685,319.366,323.098,59089374
SPY,2020-10-23,324.325,324.38,321.691,324.181,52417351
SPY,2020-10-26,320.773,321.549,314.676,318.198,97565911
SPY,2020-10-27,318.545,318.88,316.888,317.096,70389898
SPY,2020-10-28,311.366,317.126,305.765,306.263,135559909
SPY,2020-10-29,306.503,312.57,304.779,309.384,96632295
SPY,2020-10-30,307.776,309.105,302.454,306.149,128471631
SPY,2020-11-02,309.586,311.613,306.8,309.586,91801206
SPY,2020-11-03,312.837,317.126,309.663,315.042,99508408
SPY,2020-11-04,319.568,326.209,318.38,322.074,135416336
SPY,2020-11-05,327.436,330.211,327.08,328.363,87504321
SPY,2020-11-06,328.067,329.571,325.932,328.287,79966834
SPY,2020-11-09,341.246,341.629,331.955,332.43,183781184
SPY,2020-11-10,331.406,333.006,328.611,331.935,91250540
SPY,2020-11-11,334.135,335.235,332.891,334.392,62555593
SPY,2020-11-12,333.378,334.432,329.332,331.147,72655860
SPY,2020-11-13,333.09,336.487,332.566,335.743,67153084
SPY,2020-11-16,338.442,340.116,337.12,339.916,79506237
SPY,2020-11-17,337.486,339.331,335.972,338.105,70514585
SPY,2020-11-18,338.372,338.939,333.98,334.019,75293302
SPY,2020-11-19,333.398,335.819,332.036,335.447,63933542
SPY,2020-11-20,335.177,335.388,333.071,333.15,75101943
SPY,2020-11-23,334.966,336.412,332.707,335.14,67442324
SPY,2020-11-24,337.713,341.102,336.833,340.539,66573326
SPY,2020-11-25,340.45,340.48,338.92,340.001,48350326
SPY,2020-11-27,341.132,341.437,339.926,340.969,30413360
SPY,2020-11-30,340.164,340.44,336.728,339.437,89459371
SPY,2020-12-01,342.73,344.729,342.145,343.16,79467658
SPY,2020-12-02,342.05,344.05,341.457,343.888,48986143
SPY,2020-12-03,343.782,345.199,342.663,343.792,67070494
SPY,2020-12-04,344.384,346.759,344.291,346.759,54130248
SPY,2020-12-07,345.962,346.538,344.767,346.031,52014633
SPY,2020-12-08,344.767,347.63,344.719,347.055,45096651
SPY,2020-12-09,347.725,347.888,343.092,343.945,78973599
SPY,2020-12-10,342.537,344.891,341.678,343.83,61581039
SPY,2020-12-11,342.116,343.84,340.577,343.427,61541850
SPY,2020-12-14,345.61,346.71,341.713,341.897,73826581
SPY,2020-12-15,344.46,346.512,343.064,346.512,68338799
SPY,2020-12-16,346.73,347.984,345.823,347.055,62311838
SPY,2020-12-17,348.701,349.199,347.888,348.988,68390394
SPY,2020-12-18,349.284,349.46,345.565,347.6,145019083
SPY,2020-12-21,343.639,356.34,340.872,346.356,102370581
SPY,2020-12-22,346.692,346.808,344.643,345.763,51392492
SPY,2020-12-23,346.759,348.021,345.743,346.08,49069655
SPY,2020-12-24,346.567,347.467,345.962,347.439,28100398
SPY,2020-12-28,350.013,350.816,349.381,350.414,41421606
SPY,2020-12-29,351.956,352.139,349.152,349.754,57013016
SPY,2020-12-30,350.578,351.285,349.859,350.243,52525516
SPY,2020-12-31,350.051,352.759,349.533,352.023,83395387
SPY,2021-01-04,353.369,353.507,343.494,347.236,117052865
SPY,2021-01-05,346.585,350.731,346.538,349.63,70550070
SPY,2021-01-06,348.098,354.943,347.541,351.715,114702336
SPY,2021-01-07,354.119,357.699,353.935,356.943,73035960
SPY,2021-01-08,358.341,359.193,355.057,358.97,76127038
SPY,2021-01-11,355.755,358.331,355.631,356.561,54353848
SPY,2021-01-12,356.741,357.66,354.356,356.635,55809958
SPY,2021-01-13,356.561,358.588,355.755,357.592,48116138
SPY,2021-01-14,358.341,358.847,355.995,356.34,53092514
SPY,2021-01-15,354.703,355.516,351.851,353.745,113812615
SPY,2021-01-19,356.225,357.067,354.732,356.522,54413940
SPY,2021-01-20,358.827,362.301,358.435,361.441,65674938
SPY,2021-01-21,362.013,362.457,360.858,361.775,50932978
SPY,2021-01-22,359.91,361.671,359.526,360.502,55373670
SPY,2021-01-25,361.24,362.281,356.34,361.92,74772632
SPY,2021-01-26,362.885,363.297,361.116,361.354,45314005
SPY,2021-01-27,357.995,358.09,350.262,352.531,131008901
SPY,2021-01-28,354.356,359.614,353.919,355.565,100046067
SPY,2021-01-29,353.678,354.654,346.749,348.434,134634892
SPY,2021-02-01,351.89,355.288,348.72,354.233,80524471
SPY,2021-02-02,357.461,360.828,354.32,359.249,68451858
SPY,2021-02-03,360.082,361.268,358.243,359.536,55681843
SPY,2021-02-04,360.581,363.671,359.641,363.624,50069236
SPY,2021-02-05,365.509,365.766,363.575,365.046,51691266
SPY,2021-02-08,366.513,367.727,365.652,367.681,40746954
SPY,2021-02-09,366.838,368.045,366.427,367.433,37758123
SPY,2021-02-10,369.194,369.345,364.847,367.267,62826762
SPY,2021-02-11,368.369,368.801,365.412,367.872,45577409
SPY,2021-02-12,367.068,369.938,366.99,369.69,53734176
SPY,2021-02-16,370.933,371.136,368.647,369.365,54136808
SPY,2021-02-17,367.595,369.71,366.572,369.453,56085000
SPY,2021-02-18,366.819,368.627,365.076,367.881,63419833
SPY,2021-02-19,369.146,369.443,366.782,367.223,88408696
SPY,2021-02-22,364.426,366.848,364.129,364.396,71599344
SPY,2021-02-23,362.178,366.207,357.976,364.847,113944489
SPY,2021-02-24,363.746,369.298,362.753,368.878,76930755
SPY,2021-02-25,367.585,368.972,358.512,359.985,155776027
SPY,2021-02-26,361.881,363.049,356.119,358.13,162181590
SPY,2021-03-01,363.049,368.074,358.321,366.809,111889012
SPY,2021-03-02,367.038,367.259,363.439,363.948,84536731
SPY,2021-03-03,363.241,364.217,359.018,359.125,127386282
SPY,2021-03-04,358.934,361.545,350.145,354.683,194820822
SPY,2021-03-05,358.225,362.272,350.864,361.202,161478475
SPY,2021-03-08,362.178,365.022,359.125,359.414,130794539
SPY,2021-03-09,363.297,367.116,359.421,364.533,120688101
SPY,2021-03-10,366.918,368.523,365.48,366.809,116722132
SPY,2021-03-11,369.298,372.525,368.849,370.524,91599263
SPY,2021-03-12,369.146,371.173,368.331,371.031,68667357
SPY,2021-03-15,371.279,373.5,369.117,373.233,78161024
SPY,2021-03-16,373.864,374.572,371.979,372.774,78299312
SPY,2021-03-17,371.469,374.849,370.304,374.045,104040726
SPY,2021-03-18,371.422,373.528,367.911,368.599,122510149
SPY,2021-03-19,368.293,369.892,365.719,367.92,120283896
SPY,2021-03-22,368.437,372.248,368.378,370.859,78102730
SPY,2021-03-23,370.207,371.682,367.136,367.938,96001590
SPY,2021-03-24,369.345,371.013,366.014,366.063,103308207
SPY,2021-03-25,364.607,368.933,362.646,368.131,122934793
SPY,2021-03-26,369.278,374.467,368.685,374.055,121114506
SPY,2021-03-29,372.562,374.782,371.07,373.874,114443694
SPY,2021-03-30,372.581,373.557,371.259,372.879,80731894
SPY,2021-03-31,373.454,375.969,373.425,374.391,119341442
SPY,2021-04-01,376.343,378.487,376.142,378.428,105525179
SPY,2021-04-05,381.12,384.412,381.042,383.856,97058306
SPY,2021-04-06,383.29,384.699,382.947,383.637,65655932
SPY,2021-04-07,383.464,384.431,382.994,384.077,59108783
SPY,2021-04-08,385.349,385.95,384.403,385.895,61254408
SPY,2021-04-09,385.771,388.872,385.646,388.699,64685830
SPY,2021-04-12,388.105,389.121,387.493,388.843,60028312
SPY,2021-04-13,388.738,390.641,388.363,390.002,59865378
SPY,2021-04-14,389.973,391.044,388.124,388.66,65273725
SPY,2021-04-15,390.833,393.121,390.786,392.843,63759846
SPY,2021-04-16,394.155,394.769,392.708,394.164,86845392
SPY,2021-04-19,393.216,393.665,390.88,392.221,83099206
SPY,2021-04-20,390.997,392.107,387.867,389.349,86649072
SPY,2021-04-21,388.718,393.243,388.583,393.034,70707647
SPY,2021-04-22,392.863,393.703,388.372,389.447,103302008
SPY,2021-04-23,390.012,395.093,389.933,393.665,77570832
SPY,2021-04-26,394.327,395.064,393.733,394.491,55240744
SPY,2021-04-27,394.788,394.988,393.253,394.403,54309872
SPY,2021-04-28,394.68,395.812,393.821,394.287,54241906
SPY,2021-04-29,397.055,397.429,393.389,396.805,83147725
SPY,2021-04-30,394.51,395.37,393.293,394.202,90539674
SPY,2021-05-03,396.201,396.593,394.546,395.045,72121213
SPY,2021-05-04,393.034,393.533,388.872,392.612,107545311
SPY,2021-05-05,394.278,394.51,392.164,392.728,42302711
SPY,2021-05-06,392.805,396.0,390.766,395.867,78677260
SPY,2021-05-07,396.643,399.399,395.953,398.748,71703592
SPY,2021-05-10,399.102,399.332,394.68,394.797,86649727
SPY,2021-05-11,390.231,392.277,387.358,391.283,123738650
SPY,2021-05-12,388.471,389.744,381.635,382.957,142712173
SPY,2021-05-13,384.536,389.521,384.488,387.569,112629596
SPY,2021-05-14,390.336,394.374,390.308,393.513,87019375
SPY,2021-05-17,392.393,393.34,390.479,392.519,68946374
SPY,2021-05-18,392.776,393.024,388.967,389.131,63315651
SPY,2021-05-19,384.393,388.296,382.879,388.115,112706969
SPY,2021-05-20,388.996,393.551,388.872,392.287,82595014
SPY,2021-05-21,393.792,395.045,391.504,391.963,81066853
SPY,2021-05-24,394.24,397.055,393.991,395.962,54387833
SPY,2021-05-25,397.065,397.42,394.5,395.083,60818559
SPY,2021-05-26,395.675,396.375,394.632,395.867,45613994
SPY,2021-05-27,396.91,397.429,395.782,396.08,60031252
SPY,2021-05-28,397.668,397.925,396.548,396.787,61949965
SPY,2021-06-01,399.171,399.313,395.991,396.433,57394201
SPY,2021-06-02,397.104,397.905,396.08,397.065,51974585
SPY,2021-06-03,394.72,396.739,393.233,395.591,61546212
SPY,2021-06-04,397.455,399.504,395.647,399.2,59217300
SPY,2021-06-07,399.19,399.37,397.866,398.814,54576615
SPY,2021-06-08,399.687,399.781,397.055,398.893,49896767
SPY,2021-06-09,399.752,399.83,398.079,398.309,51275143
SPY,2021-06-10,399.542,401.123,398.212,400.156,54010381
SPY,2021-06-11,400.72,400.93,399.409,400.826,48241685
SPY,2021-06-14,400.93,401.812,399.677,401.705,44841061
SPY,2021-06-15,401.859,401.897,400.088,400.979,54527364
SPY,2021-06-16,401.123,401.352,396.671,398.738,85097422
SPY,2021-06-17,398.328,399.6,396.109,398.605,96280118
SPY,2021-06-18,395.294,395.991,393.024,393.233,125220926
SPY,2021-06-21,395.017,399.043,394.194,398.863,76837933
SPY,2021-06-22,398.854,401.832,398.124,400.998,60882292
SPY,2021-06-23,401.074,401.879,400.433,400.519,52172173
SPY,2021-06-24,402.683,403.314,402.424,402.883,47597977
SPY,2021-06-25,403.649,404.771,403.314,404.308,61335185
SPY,2021-06-28,404.836,405.296,403.639,405.122,56091164
SPY,2021-06-29,405.515,406.166,404.799,405.342,37954176
SPY,2021-06-30,404.873,406.376,404.844,405.687,68402909
SPY,2021-07-01,406.463,408.092,406.395,407.927,56388131
SPY,2021-07-02,409.114,411.411,408.022,411.047,60879512
SPY,2021-07-06,411.106,411.326,407.525,410.301,72499582
SPY,2021-07-07,410.99,412.042,408.961,411.754,67054008
SPY,2021-07-08,406.376,409.171,405.171,408.396,102977301
SPY,2021-07-09,409.926,413.067,408.204,412.761,80442901
SPY,2021-07-12,412.674,414.495,412.243,414.236,55806279
SPY,2021-07-13,413.432,414.962,412.56,412.828,55829203
SPY,2021-07-14,414.54,415.037,412.186,413.432,67666939
SPY,2021-07-15,412.091,412.771,410.099,412.032,58166404
SPY,2021-07-16,413.22,413.267,408.396,408.798,80058911
SPY,2021-07-19,403.927,408.865,399.917,402.76,156148016
SPY,2021-07-20,403.439,409.822,402.624,408.53,105101250
SPY,2021-07-21,409.747,411.985,408.482,411.842,68293735
SPY,2021-07-22,412.022,412.953,411.018,412.702,50518889
SPY,2021-07-23,414.656,417.287,413.958,416.943,67283166
SPY,2021-07-26,416.35,417.976,416.301,417.966,46130163
SPY,2021-07-27,416.913,416.943,413.201,416.073,71113876
SPY,2021-07-28,416.695,417.287,414.456,415.899,55366045
SPY,2021-07-29,416.828,418.714,416.819,417.623,50051251
SPY,2021-07-30,415.028,417.057,414.896,415.592,72753644
SPY,2021-08-02,417.325,417.881,414.358,414.724,62025011
SPY,2021-08-03,415.527,418.215,413.307,418.093,61255386
SPY,2021-08-04,416.791,418.064,415.805,416.043,49309346
SPY,2021-08-05,417.211,418.761,416.884,418.677,41118712
SPY,2021-08-06,419.0,419.787,418.714,419.356,49518049
SPY,2021-08-09,419.337,419.651,418.243,419.029,43495880
SPY,2021-08-10,419.47,420.265,418.79,419.536,45729300
SPY,2021-08-11,420.619,420.674,419.478,420.581,46462695
SPY,2021-08-12,420.436,421.988,419.517,421.853,41089969
SPY,2021-08-13,422.314,422.629,421.814,422.609,41646911
SPY,2021-08-16,421.297,423.738,419.718,423.604,78007918
SPY,2021-08-17,421.021,421.71,417.805,420.829,97784609
SPY,2021-08-18,419.804,421.385,415.986,416.233,94279408
SPY,2021-08-19,413.46,418.083,413.325,416.865,97930548
SPY,2021-08-20,417.22,420.514,416.725,420.187,75979766
SPY,2021-08-23,421.9,424.808,420.265,423.882,58004628
SPY,2021-08-24,424.56,425.106,424.034,424.56,40881363
SPY,2021-08-25,424.754,425.959,424.37,425.442,42764797
SPY,2021-08-26,425.174,425.404,422.839,422.935,61018691
SPY,2021-08-27,423.748,427.099,423.689,426.715,81494387
SPY,2021-08-30,427.405,429.386,427.155,428.59,51024112
SPY,2021-08-31,428.505,428.83,427.357,427.968,62570433
SPY,2021-09-01,428.896,429.426,427.948,428.199,51408207
SPY,2021-09-02,429.624,430.325,428.294,429.501,45192854
SPY,2021-09-03,428.361,429.921,427.958,429.396,49839190
SPY,2021-09-07,429.04,429.136,427.183,427.874,54521057
SPY,2021-09-08,427.327,428.075,425.404,427.347,59280163
